groupId,artifactId
org.javasimon,javasimon-jdbc41
com.aliyun.odps,odps-jdbc
io.netty,netty-metrics-yammer
org.infinispan,infinispan-cachestore-leveldb
org.asqatasun,asqatasun-persistence
com.slack.api,bolt-jetty
com.sun.mail,mailapi
org.infinispan,infinispan-lucene-directory
org.apache.cloudstack,cloud-plugin-planner-skip-heurestics
de.flapdoodle.embed,de.flapdoodle.embed.process
org.asynchttpclient,async-http-client
org.gridkit.lab,nanotest
org.anarres.lzo,lzo-hadoop
org.apache.camel,camel-netty-http
org.flowable,flowable-dmn-spring-configurator
org.apache.cloudstack,cloud-plugin-hypervisor-vmware
org.sonatype.goodies,package-url-java
org.openhab.addons.bundles,org.openhab.binding.tesla
ddf.security.handler,security-handler-basic
org.xwiki.platform,xwiki-platform-resource-temporary
org.wso2.carbon.devicemgt,org.wso2.carbon.dynamic.client.registration
org.mybatis.spring.boot,mybatis-spring-boot-starter-test
org.javers,javers-core
io.github.sevdokimov.logviewer,log-viewer
org.sonatype.nexus,nexus-repository-content
org.mayocat.platform,mayocat-platform-pdf
net.consensys,kafka-deadletter
io.quarkus,quarkus-legacy-launcher
org.apache.camel.quarkus,camel-quarkus-jms
com.hortonworks.streamline,streamline-common
io.github.openfeign.form,feign-form
org.wso2.carbon.identity.framework,org.wso2.carbon.user.mgt.common
org.apache.ignite,ignite-ml
org.revapi.classif,classif-dsl
org.graylog2,syslog4j
org.apache.storm,storm-clojure
org.dromara,hmily-metrics-facade
com.github.java-json-tools,btf
de.tudarmstadt.ukp.inception.app,inception-external-search-pubannotation
org.acme,acme-main
org.tanaguru,tgol-persistence
fish.payara.server.internal.connectors,connectors-inbound-runtime
org.kie.kogito,kogito-addons-quarkus-persistence-jdbc
com.google.inject.extensions,guice-assistedinject
org.jeecgframework.cloud,sentinel-dashboard
org.apache.phoenix,phoenix-client
org.wildfly.swarm,weld
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.secret.mgt.core
de.learnlib,learnlib-settings
io.quarkus,quarkus-picocli-deployment
com.github.wycm,common
org.xwiki.platform,xwiki-platform-wiki-user-script
org.neo4j,neo4j-ha
io.github.frostingwolf,saluki-serializer
org.glassfish.main.common,simple-glassfish-api
org.infinitest.intellij,intellij-openapi
custom,xmemcached
org.apache.cayenne,cayenne-dbsync
cn.org.easysite,easy-commons
io.quarkus,quarkus-swagger-ui
org.inventivetalent.spiget-update,bukkit
com.github.dreamhead,moco-core
org.apache.camel.quarkus,camel-quarkus-debezium-mysql-deployment
org.eclipse.aether,aether-connector-basic
org.nuxeo.ecm.platform,nuxeo-rest-api-server
com.github.dblock,oshi-core
com.thinkbiganalytics.kylo,kylo-scheduler-api
org.apache.cxf,cxf-rt-databinding-jaxb
us.springett,alpine
org.codice.ddf.validator,catalog-validator-metacardduplication
org.apache.usergrid.chop,chop-stack
org.codehaus.plexus,plexus-archiver
com.fizzgate,fizz-core
com.github.briandilley.jsonrpc4j,jsonrpc4j
org.glassfish.main.admingui,console-jts-plugin
org.smartloli.kafka.eagle,efak-api
org.glassfish.main.ejb,ejb-full-container
com.gwtplatform,gwtp-dispatch-rpc-test
org.kie.kogito,kogito-addons-springboot-rest-exception-handler
com.ververica,flink-connector-postgres-cdc
org.apache.httpcomponents.wso2,httpcore
com.pusher,pusher-java-client
org.xwiki.platform,xwiki-platform-security-authentication-script
net.sourceforge.peers,peers-gui
com.mapr.fs,mapr-hbase
org.apache.plc4x,plc4j-api
org.apache.cloudstack,cloud-controller-secondary-storage
org.apache.camel.quarkus,camel-quarkus-integration-tests-support-kafka
edu.stanford.protege,protege-editor-owl
com.vaadin.external.google,android-json
io.gravitee.am.extensiongrant,gravitee-am-extensiongrant-api
com.willwinder,ugs-platform-surfacescanner
ru.lanwen.wiremock,wiremock-junit5
org.apache.pulsar,pulsar-presto-connector-original
org.openhab.addons.bundles,org.openhab.binding.linky
org.lucee,commons-logging
org.wso2.orbit.com.fasterxml.jackson.core,jackson-databind
org.springframework.android,spring-android-core
edu.usc.irds.sparkler,sparkler-tests-base
org.apereo.cas,cas-server-support-aup-webflow
com.vladsch.flexmark,flexmark-ext-gfm-strikethrough
org.pentaho.di.plugins,ms-access-plugins-impl
io.fabric8,kubernetes-model-storageclass
org.webjars,webjars-locator
com.googlecode.wicket-jquery-ui,wicket-jquery-ui-plugins
com.thinkbiganalytics.kylo.integrations,kylo-jira-rest-client
org.example,order-center-stock-infrastructure
org.apache.zeppelin,zeppelin-java
com.julienvey.trello,trello-java-wrapper
com.floreysoft,jmte
com.netflix.servo,servo-core
org.mule.runtime,mule-module-deployment-model
org.apache.dubbo,dubbo-serialization-protobuf
com.github.dozermapper,dozer-core
fish.payara.server.internal.resources,resources-connector
org.joyqueue,joyqueue-message-filter-api
org.neo4j,neo4j-cypher-expression-evaluator
net.md-5,brigadier
org.springframework.amqp,spring-rabbit
com.facebook.presto,presto-memory
gov.nsa.datawave.microservice,base-rest-responses
org.openhab.addons.bundles,org.openhab.binding.urtsi
org.apache.aries.jndi,org.apache.aries.jndi.api
org.jboss.man,jboss-managed
org.glassfish,jakarta.json
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement
org.apache.kafka,kafka-log4j-appender
org.eclipse.core.databinding,observable
org.openimaj,core-image
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.commons
io.quarkus,quarkus-resteasy-reactive-links-deployment
org.jitsi,fmj
org.talend.esb.examples.ebook,ebook-model
io.onedev,server-plugin-report-problem
co.cask.tephra,tephra-core
org.apache.jmeter,ApacheJMeter_config
nl.lxtreme.ols,org.rxtx
com.ctrip.framework.xpipe.redis,redis-checker
io.milton,milton-api
com.github.tomas-langer.cli,cli-progress
org.apache.shenyu,shenyu-spring-boot-starter-plugin-modify-response
org.tomitribe,tomitribe-util
io.hops,hadoop-yarn-services-api
org.openhab.addons.bundles,org.openhab.binding.openwebnet
com.guardsquare,proguard-base
com.github.frankiesardo,auto-parcel
com.jslsolucoes,cdi-misc
org.apache.jclouds,jclouds-scriptbuilder
com.elmakers.mine.bukkit.compatibility,CompatibilityLib
io.netty,netty-codec-smtp
org.codehaus.cargo,cargo-maven2-plugin
org.glassfish.main.orb,orb-connector
com.github.mlaccetti,javapns
com.hazelcast.samples.spring.data.migration,after-kv-repository
org.tribuo,tribuo-onnx
org.glassfish.main.persistence.cmp,cmp-model
org.wso2.ei,ui-pages
org.whitesource,pecoff4j
org.orienteer,logger
org.checkerframework,checker-qual
org.nuxeo.ecm.platform,nuxeo-platform-filemanager-core
org.cloudifysource,rest-doclet
com.googlecode.soundlibs,vorbisspi
org.honton.chas.hocon,jackson-dataformat-hocon
org.apache.camel.quarkus,camel-quarkus-atmos
org.apache.cloudstack,cloud-plugin-hypervisor-ovm
org.orbisgis,h2gis-utilities
org.hotswapagent,hotswap-agent-myfaces-plugin
de.tudarmstadt.ukp.inception.app,inception-imls-lapps
com.alipay.sofa,sofa-tracer-flexible-plugin
io.cattle,cattle-framework-launcher
com.alibaba,druid-spring-boot-starter
org.noear,solon.extend.hotdev
org.jenkins-ci.plugins,scm-api
be.ceau,chart
org.xwiki.platform,xwiki-platform-rendering-macro-python
io.ebean,ebean-ddl-runner
org.joyqueue,joyqueue-retry-h2
org.gnu.gettext,libintl
org.wso2.carbon.identity.inbound.auth.saml2,org.wso2.carbon.identity.sso.saml.stub
com.speedment.jpastreamer,termopoptimizer
global.namespace.truelicense,truelicense-obfuscate
org.onebusaway,onebusaway-users
com.owasp.zap,zaphelp
org.isisaddons.module.pdfbox,isis-module-pdfbox-dom
org.apache.drill,drill-shaded-guava
org.neo4j,neo4j-jmx
io.sniffy,sniffy-core
org.atteo.classindex,classindex-transformer-test-parentmodule
com.cerner.bunsen,bunsen-spark-shaded
com.google.gdata,gdata-youtube-2.0
org.rhq.helpers,rhq-rtfilter
org.codelibs,jhighlight
org.tanaguru,tanaguru-jms
org.apache.camel.quarkus,camel-quarkus-digitalocean-deployment
br.com.caelum.vraptor,vraptor-i18n
io.cattle,cattle-iaas-engine-jooq
org.opencastproject,opencast-index-service
org.springframework,spring-webflux
org.eclipse.jetty.orbit,org.apache.jasper.glassfish
org.slf4j,slf4j-jdk14
com.novemberain,quartz-mongodb
io.hops,hadoop-openstack
org.flowable,flowable-json-converter
io.helidon.config,helidon-config-yaml
org.jenkins-ci.plugins,pipeline-milestone-step
com.github.drtrang,druid-spring-boot-starter
org.infinispan,infinispan-remote-query-server
org.jogamp.jocl,jocl-main
org.springframework.boot,spring-boot-starter-data-elasticsearch
com.clickhouse,io.grpc
org.sejda,sejda-io
net.anotheria,moskito-core
nl.lxtreme.ols,lib.mydoggy
de.saumya.mojo,ruby-tools
org.pentaho.reporting.designer,datasource-editor-table
io.apicurio,apicurio-registry-storage-sql
org.metawidget.modules,metawidget-miglayout
org.dayatang.dddlib,dddlib-event-api
org.apache.edgent,edgent-test-appservice-applications
org.eclipse.ditto,ditto-policies-api
org.apache.camel.quarkus,camel-quarkus-zip-deflater
com.vmlens,concurrent-junit
org.pitest.quickbuilder,quickbuilder
io.milton,milton-cloud-vfs
org.wildfly.core,wildfly-controller-client
org.apache.shenyu,shenyu-plugin-dubbo-common
com.github.wnameless.json,json-flattener
com.google.cloud.bigtable,bigtable-hbase-1.x-hadoop
org.openecard.addons,pin-management
org.apache.httpcomponents,httpclient-cache
org.apache.xbean,xbean-asm5-shaded
com.ibm.fhir,fhir-operation-healthcheck
rome,modules
org.wso2.carbon,org.wso2.carbon.launcher
uk.gov.nationalarchives,droid-core-interfaces
org.apache.ignite,ignite-extdata-uri-dep
com.vaadin,vaadin-notification-flow
com.octo.android.robospice,robospice
com.giffing.bucket4j.spring.boot.starter,bucket4j-spring-boot-starter-context
net.sf.xslthl,xslthl
org.opencastproject,opencast-composer-service-api
org.talend.esb.examples.tomcat,reservationservice-service-endpoint
net.sf.extjwnl,extjwnl-data-wn31
org.apache.camel.quarkus,camel-quarkus-fhir-deployment
ddf.security.claims,security-claims-ldap
org.graphfoundation.ongdb,ongdb-kernel
org.apache.tomcat,jasper
org.gazzax.labs,solrdf-client
io.ktor,ktor-client-android
io.quarkus,quarkus-kafka-client-deployment
net.luckperms,api
org.openhab.addons.bundles,org.openhab.binding.neohub
jmir,jaudio
org.ow2.asm,asm-util
org.wso2.carbon.identity.user.api,org.wso2.carbon.identity.rest.api.user.fido2.v1
org.mayocat.platform,mayocat-platform-model
org.apache.jmeter,ApacheJMeter_http
mysql,mysql-connector-mxj
org.apache.shenyu,shenyu-register-client-consul
org.eclipse.californium,cf-nat
io.fabric8,kubernetes-model-admissionregistration
pentaho,pentaho-platform-repository
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.claim.metadata.mgt.stub
com.ctrip.framework.fireman,fireman
org.kordamp.ikonli,ikonli-weathericons-pack
it.tidalwave.betterbeansbinding,betterbeansbinding-swingbinding
org.mage,mage-player-ai-mcts
slash.navigation,profileview
org.axonframework,axon-integrationtests
org.openhab.addons.bundles,org.openhab.binding.unifi
org.nuxeo.ecm.platform,nuxeo-user-dashboard
org.apache.rocketmq,rocketmq-srvutil
org.apache.pinot,pinot-tools
org.apache.xmlgraphics,batik-xml
org.apache.opennlp,opennlp-brat-annotator
com.asakusafw,asakusa-hive-core-stub
org.apache.pulsar,pulsar-io-canal
javax.xml.registry,javax.xml.registry-api
ddf.catalog.plugin,catalog-plugin-pointofcontactupdate
org.apache.maven.reporting,maven-reporting-exec
net.sf.supercsv,super-csv
org.mule.modules,mule-module-client
org.eclipse.rdf4j,rdf4j-config
com.fizzed,rocker-runtime
de.tesis.dynaware,de.tesis.dynaware.grapheditor.core
com.github.bwssytems,harmony-java-client
org.sonatype.nexus.plugins,nexus-ssl-plugin
com.turbo-rpc,turbo-kryo
com.facebook.jcommon,collections
com.azure,azure-core-http-jdk-httpclient
com.google.common.html.types,proto
org.teavm,teavm-eclipse-m2e-plugin
org.apache.brooklyn,brooklyn-software-webapp
com.google.collections,google-collections
fish.payara.server.internal.persistence.cmp,cmp-support-ejb
com.sna-projects.krati,krati
com.electronwill.night-config,toml
org.apache.cayenne,cayenne-protostuff
com.google.android,android-espresso
org.openhab.addons.bundles,org.openhab.transform.exec
com.qcadoo.mes,mes-plugins-wage-groups
io.trino.tpch,tpch
org.mule.runtime,mule-core
org.nuxeo.ecm.annot,nuxeo-annot-contrib
com.github.dapeng-soa,dapeng-code-generator
org.glassfish.jersey.containers,jersey-container-grizzly2-servlet
org.dromara,hmily-tac-p6spy
jfree,jfreechart
io.openmessaging.benchmark,driver-jms
org.jmock,jmock-testjar
eu.europa.ec.joinup.sd-dss,dss-timestamp-remote-soap-client
org.apache.tomcat,tomcat-servlet-api
org.apache.tomee,mp-common
com.creditease.dbus,dbus-commons
com.elmakers.mine.bukkit.compatibility,CompatibilityLib-modern
com.hortonworks.streamline,webservice
io.hops,hadoop-mapreduce-client-common
io.seata,seata-config-nacos
org.kie.kogito,kogito-addons-persistence-postgresql
com.alipay.sofa.lookout,lookout-sofa-boot-starter
com.goldmansachs.obevo,obevo-db-impls
org.nuxeo.ecm.liveconnect,nuxeo-liveconnect-box-jsf
org.netbeans.api,org-netbeans-modules-editor-indent
com.git.hui.boot,config-server
cloud.piranha.extension,piranha-extension-standard-logging
org.bytedeco,ffmpeg-platform-gpl
org.apereo.cas,cas-server-support-u2f-core
org.ocpsoft.logging,logging-adapter-slf4j
org.pac4j,pac4j-http
org.sonatype.nexus,nexus-selector
org.datavec,datavec-data-image
org.wso2.carbon.privacy,org.wso2.carbon.privacy.forgetme.tool
dev.simplix,protocolize-data-bundle
org.glassfish.main.admingui,dataprovider
org.apache.livy,livy-integration-test
org.jboss.deployers,jboss-deployers-structure-spi
org.scannotation,scannotation
org.wso2.carbon.analytics,org.wso2.carbon.event.simulator.core
io.humble,humble-video-all
com.atilika.kuromoji,kuromoji-ipadic-neologd
com.xuxueli,xxl-sso-core
com.google.auto.factory,auto-factory
org.apache.lucene,lucene-join
com.walmartlabs.concord.server.plugins.noderoster,concord-noderoster-plugin-client
org.optaplanner,optaplanner-persistence-jaxb
org.camunda.bpm.extension.mockito,camunda-bpm-mockito
com.walmartlabs.concord,concord-dependency-manager
com.netopyr.reduxfx,reduxfx-store
com.intellij,idea
org.eclipse.equinox,org.eclipse.equinox.common
org.glassfish.grizzly,grizzly-comet-server
org.modeshape,modeshape-elasticsearch-index-provider
org.openhab.addons.bundles,org.openhab.binding.gpio
org.apache.camel.quarkus,camel-quarkus-workday-deployment
com.speedment.jpastreamer,builder
org.apache.cloudstack,cloud-plugin-host-affinity
org.kurento,kurento-jsonrpc-client-jetty
org.assertj,assertj-swing-junit
org.apache.kerby,kerby-config
it.unibz.inf.ontop,ontop-binding
com.facebook.presto,presto-thrift-connector
com.smartbear.utils.analytics,out-app-analytics-provider
com.alibaba.chaosblade,chaosblade-exec-service
org.jboss,jboss-dmr
org.modelmapper.extensions,modelmapper-spring
jaxme,jaxmejs
me.ryanhamshire,GriefPrevention
org.http4k,http4k-client-jetty
org.wso2.carbon.analytics-common,org.wso2.carbon.analytics.common.jmx.agent
org.springframework.ldap,spring-ldap-ldif-core
ru.yandex.qatools.allure,allure-bundle
fm.void.jetm,jetm-optional
org.talend.esb,sam-server
org.apache.tomee,openejb-jpa-integration
org.apache.felix,org.apache.felix.dependencymanager
io.quarkus,quarkus-smallrye-reactive-type-converters-deployment
edu.isi,import-file
org.glassfish.main.admin,cli-optional
org.apache.chemistry.opencmis,chemistry-opencmis
com.segumentfault,spring-cloud-stream-binder-activemq
org.flywaydb.flyway-test-extensions,flyway-spring5-test
org.openhab.addons.bundles,org.openhab.binding.fmiweather
com.ibm.cos,ibm-cos-java-sdk
org.b3log,latke-repository-mysql
org.codice.ddf.validator,catalog-validator-metacardlocation
fish.payara.server.internal.admingui,jmx-monitoring-plugin
org.dcm4che.dcm4chee-arc,dcm4chee-arc-entity
org.odftoolkit,simple-odf
org.apache.camel.quarkus,camel-quarkus-xpath-deployment
com.google.protobuf,protobuf-java-util
cascading,cascading-hadoop
org.apache.camel,camel-aws
org.acme,acme-quarkus-ext
org.finra.herd,herd-ui
org.xwiki.platform,xwiki-platform-rendering-signature
org.apache.camel.quarkus,camel-quarkus-tika
org.restlet.dev,org.restlet.ext.jetty
de.vandermeer,ascii-utf-themes
uk.bl.wa.discovery,warc-hadoop-indexer
de.tudarmstadt.ukp.inception.app,inception-telemetry
com.postmark,postmark-client
org.apache.camel,camel-cdi
io.github.frostingwolf,saluki-registry-consul
org.apache.servicecomb.toolkit,oas-generator-jaxrs
org.netbeans,wizard
com.splunk,splunk
com.wgzhao.addax,addax-rdbms
io.sniffy,sniffy-module-tls
org.openecard.wsdef,wsdef-common
com.facebook.airlift,dbpool
org.springframework.cloud,spring-cloud-skipper-server-core
com.thinkbiganalytics.kylo,kylo-commons-security
org.apache.knox,knox-homepage-ui
com.pojosontheweb,selenium-utils-groovy
org.nutz,nutz-plugins-mongodb
systems.manifold,manifold-xml-rt
uk.gov.nationalarchives,droid-tools
org.vaadin,viritin
org.apache.iotdb,iotdb-server
com.hotels,hcommon-hive-metastore
org.jboss.arquillian.core,arquillian-core-impl-base
com.zrlog,common
io.vertx,vertx-sql-client
org.apache.plc4x,plc4j-apache-edgent
org.openhab.addons.bundles,org.openhab.binding.roku
org.dspace,dspace-api
io.activej,activej-launchers-dataflow
org.eclipse.ditto,ditto-internal-utils-search
io.syndesis.connector,connector-sftp
org.modeshape,modeshape-sequencer-xsd
org.bouncycastle,bcpg-jdk16
org.apache.bookkeeper.stats,datasketches-metrics-provider
com.facebook.presto,presto-memory-context
org.expath.packaging,pkg-java
com.rts.scrap,sqlite-dataaccess
org.jetlinks.community,rule-engine-manager
javax.enterprise.concurrent,javax.enterprise.concurrent-api
slash.navigation,geonames
org.jdbi,jdbi3-postgres
com.ctrip.framework.apollo,apollo-adminservice
com.azure,azure-storage-file-datalake
cn.springcloud.gray,spring-cloud-gray-code-component
nz.ac.waikato.cms.moa,moa
javax.media,jai_codec
com.github.tchoulihan,activejdbc
org.openhab.addons.bundles,org.openhab.binding.hpprinter
org.xwiki.platform,xwiki-platform-filter-event-user
org.apache.camel.quarkus,camel-quarkus-nagios
org.apache.maven.shared,maven-model-converter
org.springframework.boot,spring-boot-starter-test
org.nuxeo.ecm.platform,nuxeo-platform-user-registration-core
fish.payara.server.internal.extras,payara-micro-boot
com.baidu.hugegraph,hugegraph-common
com.netflix.ribbon,ribbon-transport
com.woorea,swift-model
de.sven-jacobs,loremipsum
org.apache.tomcat.embed,tomcat-embed-logging-juli
io.quarkus,quarkus-smallrye-reactive-messaging-kotlin
org.camunda.bpm.run,camunda-bpm-run-qa-integration-tests
